YearFlight,MonthFlight,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,1,18,2,718.0,840.0,XE,2606,N11137,82.0,65.0,-13.0,-2.0,IAH,MEM,469,8.0,9.0,0,,0
2011,1,18,2,818.0,1126.0,XE,2612,N16112,128.0,112.0,-12.0,-2.0,IAH,CVG,871,5.0,11.0,0,,0
2011,1,18,2,839.0,1141.0,XE,2618,N14204,122.0,102.0,-17.0,-1.0,IAH,SDF,788,9.0,11.0,0,,0
2011,1,18,2,1500.0,1619.0,XE,2625,N14938,79.0,54.0,25.0,15.0,IAH,HRL,295,5.0,20.0,0,,0
2011,1,18,2,1300.0,1602.0,XE,2629,N16919,122.0,109.0,-9.0,-10.0,IAH,GSP,838,2.0,11.0,0,,0
2011,1,18,2,1437.0,1546.0,XE,2631,N14543,69.0,44.0,11.0,-3.0,IAH,LFT,201,5.0,20.0,0,,0
2011,1,18,2,2118.0,2236.0,XE,2648,N11137,138.0,119.0,3.0,-2.0,IAH,ABQ,744,5.0,14.0,0,,0
2011,1,18,2,922.0,1045.0,XE,2649,N14933,83.0,64.0,1.0,-3.0,IAH,LRD,301,4.0,15.0,0,,0
2011,1,18,2,2125.0,2230.0,XE,2654,N16951,65.0,49.0,11.0,20.0,IAH,BRO,308,4.0,12.0,0,,0
2011,1,18,2,2106.0,2207.0,XE,2666,N11140,121.0,99.0,-1.0,-4.0,IAH,ELP,667,4.0,18.0,0,,0
2011,1,18,2,1733.0,1836.0,XE,2675,N12201,63.0,44.0,1.0,3.0,IAH,DFW,224,6.0,13.0,0,,0
2011,1,18,2,2105.0,2155.0,XE,2692,N16927,50.0,33.0,-14.0,-10.0,IAH,LFT,201,4.0,13.0,0,,0
2011,1,18,2,1554.0,1732.0,XE,2695,N16927,98.0,73.0,3.0,-1.0,IAH,BHM,562,3.0,22.0,0,,0
2011,1,18,2,1626.0,1746.0,XE,2705,N14939,80.0,52.0,8.0,1.0,IAH,GPT,376,4.0,24.0,0,,0
2011,1,18,2,1450.0,1802.0,XE,2715,N14148,132.0,100.0,64.0,50.0,IAH,CAE,878,3.0,29.0,0,,0
2011,1,18,2,727.0,856.0,XE,2723,N24128,89.0,66.0,1.0,-3.0,IAH,OKC,395,5.0,18.0,0,,0
2011,1,18,2,1859.0,1953.0,XE,2731,N26549,54.0,36.0,-2.0,-1.0,IAH,SHV,192,8.0,10.0,0,,0
2011,1,18,2,1626.0,1757.0,XE,2748,N34111,91.0,61.0,42.0,31.0,IAH,MOB,427,5.0,25.0,0,,0
2011,1,18,2,724.0,851.0,XE,2760,N13935,87.0,67.0,-4.0,-1.0,IAH,TUL,429,5.0,15.0,0,,0
2011,1,18,2,1245.0,1408.0,XE,2763,N13935,83.0,69.0,-8.0,-5.0,IAH,TUL,429,5.0,9.0,0,,0
2011,1,18,2,1447.0,1557.0,XE,2769,N12145,130.0,100.0,74.0,62.0,IAH,ELP,667,4.0,26.0,0,,0
2011,1,18,2,2111.0,2333.0,XE,2771,N14993,142.0,121.0,15.0,-1.0,IAH,OMA,781,8.0,13.0,0,,0
2011,1,18,2,1351.0,1516.0,XE,2773,N14925,85.0,54.0,8.0,-4.0,IAH,JAN,351,6.0,25.0,0,,0
2011,1,18,2,1433.0,1556.0,XE,2778,N15932,83.0,59.0,-4.0,-4.0,IAH,LIT,374,6.0,18.0,0,,0
2011,1,18,2,1339.0,1710.0,XE,2780,N18102,151.0,136.0,14.0,19.0,IAH,ORF,1201,3.0,12.0,0,,0
2011,1,18,2,2053.0,2349.0,XE,2782,N14148,116.0,98.0,56.0,58.0,IAH,TYS,772,4.0,14.0,0,,0
2011,1,18,2,1625.0,1748.0,XE,2784,N15941,83.0,58.0,7.0,0.0,IAH,LIT,374,3.0,22.0,0,,0
2011,1,18,2,1353.0,1720.0,XE,2791,N14960,147.0,120.0,42.0,28.0,IAH,CVG,871,6.0,21.0,0,,0
2011,1,18,2,955.0,1128.0,XE,2792,N13990,93.0,71.0,62.0,55.0,IAH,TUL,429,5.0,17.0,0,,0
2011,1,18,2,1330.0,1540.0,XE,2793,N14916,130.0,105.0,46.0,30.0,IAH,MCI,643,5.0,20.0,0,,0
2011,1,18,2,1557.0,1921.0,XE,2796,N11548,144.0,87.0,28.0,2.0,IAH,ATL,689,17.0,40.0,0,,0
2011,1,18,2,926.0,1121.0,XE,2799,N12126,115.0,87.0,38.0,26.0,IAH,ICT,542,4.0,24.0,0,,0
2011,1,18,2,2015.0,2147.0,XE,2800,N14939,92.0,69.0,11.0,10.0,IAH,XNA,438,11.0,12.0,0,,0
2011,1,18,2,2059.0,2201.0,XE,2803,N13995,62.0,36.0,3.0,-6.0,IAH,SHV,192,3.0,23.0,0,,0
2011,1,18,2,1947.0,2109.0,XE,2804,N18120,82.0,71.0,21.0,27.0,IAH,MEM,469,4.0,7.0,0,,0
2011,1,18,2,1545.0,1647.0,XE,2809,N14937,62.0,42.0,11.0,8.0,IAH,CRP,201,3.0,17.0,0,,0
2011,1,18,2,1250.0,1403.0,XE,2811,N14942,73.0,58.0,-8.0,-5.0,IAH,MOB,427,6.0,9.0,0,,0
2011,1,18,2,1950.0,2259.0,XE,2822,N13949,129.0,108.0,5.0,0.0,IAH,GSP,838,3.0,18.0,0,,0
2011,1,18,2,1254.0,1423.0,XE,2824,N12201,89.0,75.0,-5.0,-1.0,IAH,BHM,562,4.0,10.0,0,,0
2011,1,18,2,1909.0,2026.0,XE,2830,N15932,77.0,56.0,-4.0,-6.0,IAH,JAN,351,5.0,16.0,0,,0
2011,1,18,2,1646.0,1756.0,XE,2834,N11140,70.0,52.0,-9.0,-4.0,IAH,JAN,351,6.0,12.0,0,,0
2011,1,18,2,1633.0,1804.0,XE,2840,N13964,91.0,66.0,4.0,-2.0,IAH,PNS,489,4.0,21.0,0,,0
2011,1,18,2,1323.0,1649.0,XE,2841,N14950,146.0,120.0,4.0,-2.0,IAH,DAY,929,5.0,21.0,0,,0
2011,1,18,2,1300.0,1428.0,XE,2844,N18982,88.0,67.0,0.0,0.0,IAH,VPS,528,6.0,15.0,0,,0
2011,1,18,2,1837.0,2026.0,XE,2873,N15926,109.0,87.0,-4.0,-3.0,IAH,AMA,519,7.0,15.0,0,,0
2011,1,18,2,802.0,859.0,XE,2879,N15980,57.0,38.0,-7.0,-3.0,IAH,SAT,191,4.0,15.0,0,,0
2011,1,18,2,1244.0,1425.0,XE,2881,N17146,101.0,87.0,-5.0,-1.0,IAH,BNA,657,6.0,8.0,0,,0
2011,1,18,2,1735.0,1922.0,XE,2882,N29917,107.0,88.0,2.0,5.0,IAH,BNA,657,4.0,15.0,0,,0
2011,1,18,2,1646.0,1758.0,XE,2884,N14943,72.0,43.0,87.0,76.0,IAH,DAL,217,5.0,24.0,0,,0
2011,1,18,2,920.0,1111.0,XE,2885,N14117,171.0,133.0,18.0,-10.0,IAH,COS,809,4.0,34.0,0,,0
2011,1,18,2,756.0,910.0,XE,2891,N14945,74.0,52.0,0.0,1.0,IAH,JAN,351,5.0,17.0,0,,0
2011,1,18,2,1746.0,1833.0,XE,2902,N12934,47.0,33.0,-11.0,-4.0,IAH,LFT,201,5.0,9.0,0,,0
2011,1,18,2,1925.0,2020.0,XE,2907,N14188,55.0,32.0,-6.0,0.0,IAH,LFT,201,5.0,18.0,0,,0
2011,1,18,2,916.0,1115.0,XE,2908,N13929,119.0,89.0,40.0,17.0,IAH,AMA,519,5.0,25.0,0,,0
2011,1,18,2,930.0,1158.0,XE,2916,N13995,148.0,113.0,17.0,-1.0,IAH,OMA,781,5.0,30.0,0,,0
2011,1,18,2,1606.0,1751.0,XE,2920,N15948,105.0,69.0,18.0,1.0,IAH,XNA,438,10.0,26.0,0,,0
2011,1,18,2,1642.0,1814.0,XE,2931,N17928,92.0,63.0,19.0,1.0,IAH,MFE,316,3.0,26.0,0,,0
2011,1,18,2,1537.0,1647.0,XE,2936,N15910,70.0,35.0,16.0,2.0,IAH,AEX,190,5.0,30.0,0,,0
2011,1,18,2,2014.0,2149.0,XE,2938,N14977,95.0,81.0,-4.0,4.0,IAH,HSV,595,5.0,9.0,0,,0
2011,1,18,2,1552.0,1740.0,XE,2944,N12946,108.0,71.0,20.0,-3.0,IAH,MEM,469,6.0,31.0,0,,0
2011,1,18,2,1430.0,1616.0,XE,2945,N14940,106.0,78.0,7.0,-5.0,IAH,BHM,562,4.0,24.0,0,,0
2011,1,18,2,1544.0,1833.0,XE,2948,N16963,169.0,133.0,17.0,-1.0,IAH,MKE,984,4.0,32.0,0,,0
2011,1,18,2,1935.0,2051.0,XE,2954,N12922,76.0,57.0,-9.0,-5.0,IAH,MOB,427,6.0,13.0,0,,0
2011,1,18,2,2300.0,2342.0,XE,2956,N12157,42.0,28.0,-4.0,0.0,IAH,AUS,140,6.0,8.0,0,,0
2011,1,18,2,850.0,1030.0,XE,2967,N14543,100.0,81.0,0.0,-5.0,IAH,LBB,458,5.0,14.0,0,,0
2011,1,18,2,1857.0,1954.0,XE,2975,N14991,57.0,35.0,-14.0,-3.0,IAH,GRK,166,9.0,13.0,0,,0
2011,1,18,2,2114.0,2313.0,XE,2976,N14116,119.0,97.0,4.0,-1.0,IAH,MCI,643,7.0,15.0,0,,0
2011,1,18,2,1321.0,1613.0,XE,2980,N26141,112.0,95.0,-10.0,-4.0,IAH,TYS,772,3.0,14.0,0,,0
2011,1,18,2,2005.0,2105.0,XE,2984,N15941,60.0,42.0,1.0,5.0,IAH,DAL,217,4.0,14.0,0,,0
2011,1,18,2,1302.0,1430.0,XE,2998,N15986,88.0,66.0,-5.0,-3.0,IAH,MEM,469,6.0,16.0,0,,0
2011,1,18,2,1331.0,1609.0,XE,3004,N22971,158.0,132.0,41.0,31.0,IAH,MKE,984,4.0,22.0,0,,0
2011,1,18,2,1731.0,1829.0,XE,3005,N13935,58.0,42.0,0.0,1.0,IAH,CRP,201,5.0,11.0,0,,0
2011,1,18,2,1008.0,1403.0,XE,3008,N14171,175.0,153.0,3.0,-7.0,IAH,IAD,1190,8.0,14.0,0,,0
2011,1,18,2,2048.0,2216.0,XE,3016,N14960,88.0,73.0,28.0,43.0,IAH,VPS,528,5.0,10.0,0,,0
2011,1,18,2,751.0,845.0,XE,3021,N16918,54.0,31.0,-5.0,-4.0,IAH,AUS,140,5.0,18.0,0,,0
2011,1,18,2,1945.0,2049.0,XE,3022,N13956,64.0,52.0,-17.0,-5.0,IAH,GPT,376,4.0,8.0,0,,0
2011,1,18,2,1804.0,1911.0,XE,3027,N14945,67.0,49.0,-7.0,-6.0,IAH,HRL,295,4.0,14.0,0,,0
2011,1,18,2,728.0,1049.0,XE,3032,N14904,141.0,113.0,-1.0,-2.0,IAH,CLT,913,7.0,21.0,0,,0
2011,1,18,2,1418.0,1606.0,XE,3033,N11539,108.0,91.0,3.0,-1.0,IAH,AMA,519,4.0,13.0,0,,0
2011,1,18,2,1953.0,2303.0,XE,3036,N16954,130.0,106.0,-3.0,-2.0,IAH,CHS,925,4.0,20.0,0,,0
2011,1,18,2,1926.0,2124.0,XE,3038,N14959,118.0,91.0,5.0,1.0,IAH,BNA,657,6.0,21.0,0,,0
2011,1,18,2,821.0,1011.0,XE,3040,N12900,110.0,77.0,23.0,1.0,IAH,BHM,562,21.0,12.0,0,,0
2011,1,18,2,1913.0,2206.0,XE,3050,N15980,113.0,91.0,-8.0,-2.0,IAH,JAX,817,3.0,19.0,0,,0
2011,1,18,2,723.0,838.0,XE,3059,N11539,75.0,53.0,-17.0,-12.0,IAH,MOB,427,4.0,18.0,0,,0
2011,1,18,2,919.0,1025.0,XE,3068,N13936,66.0,48.0,-14.0,-6.0,IAH,HRL,295,3.0,15.0,0,,0
2011,1,18,2,1349.0,1721.0,XE,3078,N24103,152.0,132.0,-9.0,-6.0,IAH,RIC,1157,6.0,14.0,0,,0
2011,1,18,2,842.0,1120.0,XE,3083,N17138,158.0,131.0,64.0,57.0,IAH,MKE,984,6.0,21.0,0,,0
2011,1,18,2,920.0,1134.0,XE,3088,N13964,134.0,99.0,13.0,-5.0,IAH,MCI,643,9.0,26.0,0,,0
2011,1,18,2,2005.0,2133.0,XE,3101,N14943,88.0,70.0,79.0,85.0,IAH,MAF,429,6.0,12.0,0,,0
2011,1,18,2,1920.0,2044.0,XE,3105,N14937,84.0,59.0,1.0,0.0,IAH,LIT,374,4.0,21.0,0,,0
2011,1,18,2,1257.0,1411.0,XE,3120,N13936,74.0,60.0,6.0,7.0,IAH,LIT,374,5.0,9.0,0,,0
2011,1,18,2,1817.0,1958.0,XE,3127,N14933,101.0,86.0,-5.0,-3.0,IAH,LBB,458,4.0,11.0,0,,0
2011,1,18,2,2010.0,2326.0,XE,3137,N12135,136.0,116.0,28.0,10.0,IAH,LEX,828,6.0,14.0,0,,0
2011,1,18,2,1534.0,1758.0,XE,3150,N13903,144.0,98.0,25.0,-1.0,IAH,STL,668,26.0,20.0,0,,0
2011,1,18,2,1950.0,2143.0,XE,3154,N12126,113.0,99.0,-8.0,0.0,IAH,STL,668,5.0,9.0,0,,0
2011,1,17,1,1629.0,1922.0,XE,2008,N34111,113.0,99.0,-6.0,-1.0,IAH,JAX,817,3.0,11.0,0,,0
2011,1,17,1,1353.0,1703.0,XE,2010,N12567,130.0,114.0,26.0,20.0,IAH,SDF,788,5.0,11.0,0,,0
2011,1,17,1,2106.0,2205.0,XE,2024,N17108,59.0,43.0,-6.0,-4.0,IAH,BTR,253,4.0,12.0,0,,0
2011,1,17,1,1509.0,1627.0,XE,2025,N17146,138.0,121.0,3.0,-1.0,IAH,ABQ,744,4.0,13.0,0,,0
2011,1,17,1,713.0,911.0,XE,2026,N14162,118.0,100.0,-12.0,-7.0,IAH,STL,668,5.0,13.0,0,,0
2011,1,17,1,1109.0,1401.0,XE,2029,N21144,112.0,92.0,20.0,29.0,IAH,ATL,689,9.0,11.0,0,,0
2011,1,17,1,716.0,1104.0,XE,2035,N14203,168.0,142.0,3.0,-4.0,IAH,PIT,1117,15.0,11.0,0,,0
2011,1,17,1,1016.0,1335.0,XE,2036,N11109,139.0,108.0,12.0,-9.0,IAH,JAX,817,6.0,25.0,0,,0
2011,1,17,1,1158.0,1455.0,XE,2041,N14105,177.0,165.0,85.0,53.0,IAH,MKE,984,4.0,8.0,0,,0
2011,1,17,1,1935.0,2106.0,XE,2042,N11194,91.0,75.0,-3.0,5.0,IAH,BHM,562,3.0,13.0,0,,0
2011,1,17,1,1727.0,2049.0,XE,2044,N29917,142.0,120.0,3.0,-3.0,IAH,CLT,913,10.0,12.0,0,,0
2011,1,17,1,1332.0,1457.0,XE,2048,N16149,85.0,68.0,14.0,12.0,IAH,OKC,395,5.0,12.0,0,,0
2011,1,17,1,1918.0,2253.0,XE,2050,N11121,155.0,137.0,19.0,19.0,IAH,RIC,1157,6.0,12.0,0,,0
2011,1,17,1,1930.0,2249.0,XE,2055,N14204,139.0,114.0,6.0,0.0,IAH,CLT,913,10.0,15.0,0,,0
2011,1,17,1,808.0,1022.0,XE,2056,N16183,134.0,108.0,13.0,-6.0,IAH,MCI,643,8.0,18.0,0,,0
2011,1,17,1,901.0,1007.0,XE,2058,N16151,66.0,41.0,-9.0,-9.0,IAH,CRP,201,3.0,22.0,0,,0
2011,1,17,1,1944.0,2255.0,XE,2060,N13992,131.0,113.0,-8.0,-1.0,IAH,CVG,871,7.0,11.0,0,,0
2011,1,17,1,1010.0,1318.0,XE,2064,N36915,128.0,110.0,-6.0,-5.0,IAH,IND,845,4.0,14.0,0,,0
2011,1,17,1,1322.0,1703.0,XE,2066,N12135,161.0,139.0,18.0,-3.0,IAH,PBI,956,4.0,18.0,0,,0
2011,1,17,1,1534.0,1658.0,XE,2069,N14933,84.0,63.0,21.0,10.0,IAH,LRD,301,3.0,18.0,0,,0
2011,1,17,1,859.0,1021.0,XE,2079,N13949,82.0,65.0,-8.0,-1.0,IAH,MAF,429,4.0,13.0,0,,0
2011,1,17,1,1124.0,1231.0,XE,2082,N18102,127.0,113.0,-10.0,-1.0,IAH,ABQ,744,3.0,11.0,0,,0
2011,1,17,1,1207.0,1318.0,XE,2083,N14933,71.0,56.0,20.0,22.0,IAH,MFE,316,5.0,10.0,0,,0
2011,1,17,1,1417.0,1558.0,XE,2097,N10156,161.0,140.0,23.0,2.0,IAH,COS,809,5.0,16.0,0,,0
2011,1,17,1,1303.0,1639.0,XE,2105,N33182,156.0,136.0,14.0,8.0,IAH,GRR,1042,4.0,16.0,0,,0
2011,1,17,1,1554.0,1849.0,XE,2122,N12126,175.0,150.0,11.0,4.0,IAH,MSP,1034,9.0,16.0,0,,0
2011,1,17,1,2113.0,2210.0,XE,2131,N12922,57.0,41.0,-9.0,-7.0,IAH,CRP,201,4.0,12.0,0,,0
2011,1,17,1,728.0,856.0,XE,2132,N13990,88.0,62.0,5.0,-2.0,IAH,LIT,374,7.0,19.0,0,,0
2011,1,17,1,1650.0,1818.0,XE,2162,N16927,88.0,71.0,5.0,0.0,IAH,TUL,429,4.0,13.0,0,,0
2011,1,17,1,1913.0,2246.0,XE,2171,N14179,153.0,139.0,-9.0,-2.0,IAH,ORF,1201,3.0,11.0,0,,0
2011,1,17,1,1245.0,1407.0,XE,2174,N13202,82.0,64.0,-6.0,-5.0,IAH,PNS,489,6.0,12.0,0,,0
2011,1,17,1,807.0,910.0,XE,2189,N15948,63.0,45.0,9.0,7.0,IAH,DAL,217,4.0,14.0,0,,0
2011,1,17,1,2114.0,2246.0,XE,2192,N16927,92.0,73.0,3.0,-1.0,IAH,MAF,429,8.0,11.0,0,,0
2011,1,17,1,1420.0,1733.0,XE,2198,N12157,133.0,123.0,2.0,5.0,IAH,CRW,975,2.0,8.0,0,,0
2011,1,17,1,1133.0,1302.0,XE,2200,N11189,89.0,70.0,7.0,-2.0,IAH,OKC,395,4.0,15.0,0,,0
2011,1,17,1,1432.0,1600.0,XE,2204,N14991,88.0,68.0,2.0,-3.0,IAH,OKC,395,6.0,14.0,0,,0
2011,1,17,1,1318.0,1506.0,XE,2213,N15941,108.0,75.0,18.0,-2.0,IAH,XNA,438,5.0,28.0,0,,0
2011,1,17,1,1247.0,1343.0,XE,2223,N34111,56.0,41.0,-8.0,-3.0,IAH,CRP,201,4.0,11.0,0,,0
2011,1,17,1,724.0,1056.0,XE,2240,N11191,152.0,134.0,10.0,4.0,IAH,RDU,1043,3.0,15.0,0,,0
2011,1,17,1,1537.0,1915.0,XE,2244,N14116,158.0,138.0,-4.0,-3.0,IAH,PIT,1117,10.0,10.0,0,,0
2011,1,17,1,809.0,1103.0,XE,2246,N14171,114.0,94.0,20.0,24.0,IAH,ATL,689,6.0,14.0,0,,0
2011,1,17,1,1014.0,1142.0,XE,2249,N14943,88.0,71.0,-1.0,-1.0,IAH,MEM,469,5.0,12.0,0,,0
2011,1,17,1,1124.0,1256.0,XE,2253,N13936,92.0,72.0,5.0,-1.0,IAH,TUL,429,4.0,16.0,0,,0
2011,1,17,1,825.0,928.0,XE,2254,N13929,63.0,37.0,2.0,0.0,IAH,BTR,253,13.0,13.0,0,,0
2011,1,17,1,2158.0,2249.0,XE,2261,N15983,51.0,35.0,41.0,43.0,IAH,AEX,190,5.0,11.0,0,,0
2011,1,17,1,1038.0,1413.0,XE,2268,N13132,155.0,133.0,4.0,-2.0,IAH,PBI,956,3.0,19.0,0,,0
2011,1,17,1,1201.0,1447.0,XE,2270,N11194,166.0,149.0,32.0,31.0,IAH,MSP,1034,4.0,13.0,0,,0
2011,1,17,1,1647.0,1959.0,XE,2276,N13202,132.0,116.0,-12.0,-8.0,IAH,CVG,871,7.0,9.0,0,,0
2011,1,17,1,1150.0,1255.0,XE,2277,N15980,65.0,50.0,2.0,10.0,IAH,BRO,308,5.0,10.0,0,,0
2011,1,17,1,1530.0,1743.0,XE,2278,N14950,133.0,120.0,5.0,0.0,IAH,OMA,781,4.0,9.0,0,,0
2011,1,17,1,1907.0,2028.0,XE,2280,N14543,81.0,63.0,-8.0,-3.0,IAH,PNS,489,4.0,14.0,0,,0
2011,1,17,1,1501.0,1609.0,XE,2282,N13990,68.0,47.0,11.0,11.0,IAH,DFW,224,7.0,14.0,0,,0
2011,1,17,1,1043.0,1132.0,XE,2283,N12900,49.0,32.0,-6.0,-2.0,IAH,AUS,140,4.0,13.0,0,,0
2011,1,17,1,1921.0,2241.0,XE,2288,N14117,140.0,120.0,3.0,1.0,IAH,DAY,929,6.0,14.0,0,,0
2011,1,17,1,1534.0,1852.0,XE,2298,N27190,138.0,111.0,4.0,-1.0,IAH,IND,845,6.0,21.0,0,,0
2011,1,17,1,857.0,1044.0,XE,2302,N15910,107.0,91.0,1.0,-1.0,IAH,BNA,657,6.0,10.0,0,,0
2011,1,17,1,1337.0,1442.0,XE,2304,N13949,65.0,53.0,39.0,47.0,IAH,GPT,376,4.0,8.0,0,,0
2011,1,17,1,1513.0,1619.0,XE,2308,N15980,66.0,50.0,0.0,3.0,IAH,BRO,308,4.0,12.0,0,,0
2011,1,17,1,1404.0,1735.0,XE,2317,N14148,151.0,127.0,9.0,-1.0,IAH,GSO,986,6.0,18.0,0,,0
2011,1,17,1,1724.0,2017.0,XE,2318,N48901,113.0,94.0,-11.0,-6.0,IAH,ATL,689,11.0,8.0,0,,0
2011,1,17,1,1437.0,1738.0,XE,2334,N14203,121.0,103.0,20.0,17.0,IAH,SAV,851,4.0,14.0,0,,0
2011,1,17,1,1419.0,1558.0,XE,2336,N13964,99.0,83.0,0.0,-1.0,IAH,ICT,542,4.0,12.0,0,,0
2011,1,17,1,1049.0,1356.0,XE,2340,N13956,127.0,105.0,-12.0,-6.0,IAH,SDF,788,5.0,17.0,0,,0
2011,1,17,1,1559.0,1743.0,XE,2346,N11548,104.0,85.0,-5.0,-6.0,IAH,HSV,595,5.0,14.0,0,,0
2011,1,17,1,2120.0,2241.0,XE,2357,N14904,81.0,54.0,11.0,0.0,IAH,LRD,301,11.0,16.0,0,,0
2011,1,17,1,2110.0,2244.0,XE,2361,N11192,94.0,73.0,8.0,-3.0,IAH,TUL,429,4.0,17.0,0,,0
2011,1,17,1,1428.0,1553.0,XE,2375,N14993,85.0,76.0,-3.0,-2.0,IAH,TUL,429,3.0,6.0,0,,0
2011,1,17,1,1319.0,1624.0,XE,2380,N13992,125.0,110.0,1.0,-6.0,IAH,AVL,834,3.0,12.0,0,,0
2011,1,17,1,1033.0,1353.0,XE,2386,N14198,140.0,125.0,8.0,8.0,IAH,GSO,986,4.0,11.0,0,,0
