YearFlight,MonthFlight,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,1,7,5,1259.0,1547.0,CO,206,N75436,108.0,87.0,-17.0,-1.0,IAH,TPA,787,4.0,17.0,0,,0
2011,1,7,5,2136.0,11.0,CO,209,N14228,275.0,256.0,12.0,13.0,IAH,PDX,1825,5.0,14.0,0,,0
2011,1,7,5,1547.0,2023.0,CO,210,N37267,216.0,172.0,-1.0,-3.0,IAH,EWR,1400,12.0,32.0,0,,0
2011,1,7,5,1030.0,1623.0,CO,212,N37434,233.0,211.0,-2.0,15.0,IAH,SJU,2007,7.0,15.0,0,,0
2011,1,7,5,912.0,1129.0,CO,220,N17105,197.0,159.0,23.0,7.0,IAH,PHX,1009,10.0,28.0,0,,0
2011,1,7,5,1055.0,1452.0,CO,226,N17614,177.0,152.0,33.0,35.0,IAH,BWI,1235,5.0,20.0,0,,0
2011,1,7,5,1127.0,1549.0,CO,232,N35260,202.0,176.0,118.0,127.0,IAH,LGA,1416,6.0,20.0,0,,0
2011,1,7,5,1351.0,1445.0,CO,241,N46625,54.0,32.0,47.0,46.0,IAH,AUS,140,5.0,17.0,0,,0
2011,1,7,5,1602.0,1940.0,CO,244,N16647,158.0,133.0,6.0,17.0,IAH,CLE,1091,7.0,18.0,0,,0
2011,1,7,5,1848.0,2220.0,CO,250,N16632,152.0,125.0,-9.0,-2.0,IAH,RDU,1043,5.0,22.0,0,,0
2011,1,7,5,730.0,1118.0,CO,258,N76516,168.0,147.0,-3.0,0.0,IAH,DCA,1208,4.0,17.0,0,,0
2011,1,7,5,1251.0,1554.0,CO,267,N26215,303.0,275.0,35.0,16.0,IAH,SEA,1874,3.0,25.0,0,,0
2011,1,7,5,1128.0,1350.0,CO,270,N75429,262.0,237.0,0.0,3.0,IAH,SFO,1635,7.0,18.0,0,,0
2011,1,7,5,1555.0,1730.0,CO,275,N35271,155.0,135.0,5.0,5.0,IAH,DEN,862,6.0,14.0,0,,0
2011,1,7,5,1143.0,1248.0,CO,279,N77261,65.0,39.0,-3.0,-2.0,IAH,SAT,191,4.0,22.0,0,,0
2011,1,7,5,737.0,1212.0,CO,282,N23707,215.0,190.0,-4.0,2.0,IAH,BOS,1597,7.0,18.0,0,,0
2011,1,7,5,1037.0,1158.0,CO,297,N37422,201.0,180.0,-10.0,2.0,IAH,LAS,1222,7.0,14.0,0,,0
2011,1,7,5,2117.0,2240.0,CO,299,N33264,143.0,122.0,14.0,23.0,IAH,DEN,862,8.0,13.0,0,,0
2011,1,7,5,852.0,1142.0,CO,309,N18243,290.0,266.0,13.0,2.0,IAH,PDX,1825,5.0,19.0,0,,0
2011,1,7,5,1924.0,2347.0,CO,310,N77865,203.0,159.0,18.0,24.0,IAH,EWR,1400,18.0,26.0,0,,0
2011,1,7,5,1431.0,1630.0,CO,320,N38443,179.0,152.0,-1.0,1.0,IAH,PHX,1009,12.0,15.0,0,,0
2011,1,7,5,1309.0,1415.0,CO,323,N36272,66.0,47.0,-8.0,-6.0,IAH,MSY,305,4.0,15.0,0,,0
2011,1,7,5,1249.0,1638.0,CO,326,N87513,169.0,149.0,-6.0,-1.0,IAH,BWI,1235,4.0,16.0,0,,0
2011,1,7,5,744.0,1201.0,CO,332,N33266,197.0,178.0,-12.0,-1.0,IAH,LGA,1416,6.0,13.0,0,,0
2011,1,7,5,1044.0,1438.0,CO,358,N23708,174.0,150.0,13.0,9.0,IAH,DCA,1208,5.0,19.0,0,,0
2011,1,7,5,1437.0,1657.0,CO,370,N33209,260.0,236.0,6.0,12.0,IAH,SFO,1635,5.0,19.0,0,,0
2011,1,7,5,1320.0,1430.0,CO,379,N23721,70.0,38.0,8.0,0.0,IAH,SAT,191,6.0,26.0,0,,0
2011,1,7,5,1049.0,1519.0,CO,382,N33264,210.0,186.0,-12.0,-1.0,IAH,BOS,1597,9.0,15.0,0,,0
2011,1,7,5,1813.0,1943.0,CO,397,N76505,210.0,186.0,17.0,18.0,IAH,LAS,1222,9.0,15.0,0,,0
2011,1,7,5,1248.0,1441.0,CO,400,N36280,173.0,158.0,-7.0,-2.0,IAH,PHX,1009,5.0,10.0,0,,0
2011,1,7,5,1029.0,1206.0,CO,403,N76269,217.0,196.0,2.0,-1.0,IAH,SAN,1303,4.0,17.0,0,,0
2011,1,7,5,736.0,1128.0,CO,404,N18220,172.0,148.0,6.0,6.0,IAH,IAD,1190,7.0,17.0,0,,0
2011,1,7,5,1200.0,1552.0,CO,406,N76254,172.0,148.0,0.0,0.0,IAH,IAD,1190,7.0,17.0,0,,0
2011,1,7,5,748.0,1223.0,CO,408,N66056,215.0,180.0,18.0,8.0,IAH,EWR,1400,23.0,12.0,0,,0
2011,1,7,5,1705.0,2046.0,CO,410,N24211,161.0,143.0,-9.0,2.0,IAH,IAD,1190,7.0,11.0,0,,0
2011,1,7,5,1741.0,1956.0,CO,421,N23721,255.0,238.0,-2.0,1.0,IAH,SJC,1609,3.0,14.0,0,,0
2011,1,7,5,1956.0,2057.0,CO,423,N35260,61.0,40.0,23.0,31.0,IAH,MSY,305,4.0,17.0,0,,0
2011,1,7,5,1933.0,2325.0,CO,426,N24202,172.0,146.0,19.0,23.0,IAH,BWI,1235,5.0,21.0,0,,0
2011,1,7,5,1255.0,1731.0,CO,432,N16713,216.0,174.0,145.0,130.0,IAH,LGA,1416,7.0,35.0,0,,0
2011,1,7,5,1853.0,2027.0,CO,442,N11641,94.0,69.0,5.0,-2.0,IAH,TUL,429,7.0,18.0,0,,0
2011,1,7,5,1924.0,2155.0,CO,444,N78866,151.0,125.0,-4.0,4.0,IAH,ORD,925,7.0,19.0,0,,0
2011,1,7,5,556.0,838.0,CO,446,N37287,162.0,140.0,4.0,-4.0,IAH,ORD,925,8.0,14.0,0,,0
2011,1,7,5,1254.0,1642.0,CO,458,N33284,168.0,141.0,-3.0,-1.0,IAH,DCA,1208,4.0,23.0,0,,0
2011,1,7,5,2145.0,23.0,CO,467,N37434,278.0,262.0,28.0,30.0,IAH,SEA,1874,3.0,13.0,0,,0
2011,1,7,5,2057.0,2150.0,CO,479,N41140,53.0,38.0,94.0,107.0,IAH,SAT,191,3.0,12.0,0,,0
2011,1,7,5,1312.0,1805.0,CO,482,N79521,233.0,195.0,16.0,7.0,IAH,BOS,1597,14.0,24.0,0,,0
2011,1,7,5,959.0,1109.0,CO,497,N69154,190.0,161.0,36.0,54.0,IAH,LAS,1222,16.0,13.0,0,,0
2011,1,7,5,1202.0,1357.0,CO,499,N39415,175.0,141.0,32.0,12.0,IAH,DEN,862,8.0,26.0,0,,0
2011,1,7,5,1939.0,2255.0,CO,500,N17730,136.0,111.0,5.0,14.0,IAH,IND,845,8.0,17.0,0,,0
2011,1,7,5,851.0,1329.0,CO,510,N77430,218.0,182.0,9.0,-4.0,IAH,EWR,1400,7.0,29.0,0,,0
2011,1,7,5,2104.0,2219.0,CO,511,N37253,75.0,55.0,7.0,9.0,IAH,MFE,316,5.0,15.0,0,,0
2011,1,7,5,1814.0,2010.0,CO,520,N39423,176.0,150.0,29.0,34.0,IAH,PHX,1009,7.0,19.0,0,,0
2011,1,7,5,1338.0,1750.0,CO,532,N38268,192.0,172.0,5.0,18.0,IAH,LGA,1416,7.0,13.0,0,,0
2011,1,7,5,1259.0,1641.0,CO,534,N75410,162.0,137.0,-2.0,-1.0,IAH,PIT,1117,7.0,18.0,0,,0
2011,1,7,5,933.0,1139.0,CO,542,N37408,186.0,171.0,-8.0,3.0,IAH,SLC,1195,4.0,11.0,0,,0
2011,1,7,5,650.0,1042.0,CO,544,N16649,172.0,145.0,7.0,-1.0,IAH,CLE,1091,6.0,21.0,0,,0
2011,1,7,5,1147.0,1429.0,CO,546,N77518,162.0,131.0,7.0,2.0,IAH,ORD,925,8.0,23.0,0,,0
2011,1,7,5,1616.0,2001.0,CO,558,N24729,165.0,148.0,-5.0,1.0,IAH,DCA,1208,4.0,13.0,0,,0
2011,1,7,5,1755.0,2017.0,CO,570,N79402,262.0,235.0,12.0,10.0,IAH,SFO,1635,7.0,20.0,0,,0
2011,1,7,5,1859.0,2324.0,CO,582,N15712,205.0,183.0,-9.0,4.0,IAH,BOS,1597,9.0,13.0,0,,0
2011,1,7,5,749.0,1059.0,CO,586,N21108,130.0,101.0,0.0,4.0,IAH,MCO,853,8.0,21.0,0,,0
2011,1,7,5,2124.0,2241.0,CO,597,N16234,197.0,175.0,13.0,26.0,IAH,LAS,1222,8.0,14.0,0,,0
2011,1,7,5,1432.0,1604.0,CO,599,N57862,152.0,127.0,2.0,6.0,IAH,DEN,862,6.0,19.0,0,,0
2011,1,7,5,1315.0,1457.0,CO,601,N14237,162.0,133.0,17.0,11.0,IAH,DEN,862,7.0,22.0,0,,0
2011,1,7,5,1536.0,1821.0,CO,606,N37298,105.0,86.0,-23.0,-4.0,IAH,TPA,787,6.0,13.0,0,,0
2011,1,7,5,1912.0,2226.0,CO,616,N18243,194.0,162.0,25.0,2.0,IAH,MSP,1034,4.0,28.0,0,,0
2011,1,7,5,1430.0,1535.0,CO,623,N37274,65.0,44.0,-2.0,0.0,IAH,MSY,305,6.0,15.0,0,,0
2011,1,7,5,716.0,1112.0,CO,626,N17719,176.0,158.0,-3.0,-4.0,IAH,BWI,1235,3.0,15.0,0,,0
2011,1,7,5,1600.0,2027.0,CO,632,N16646,207.0,175.0,14.0,15.0,IAH,LGA,1416,6.0,26.0,0,,0
2011,1,7,5,1901.0,2239.0,CO,644,N73283,158.0,132.0,2.0,6.0,IAH,CLE,1091,8.0,18.0,0,,0
2011,1,7,5,1902.0,2241.0,CO,658,N15710,159.0,140.0,-13.0,-3.0,IAH,DCA,1208,6.0,13.0,0,,0
2011,1,7,5,1124.0,1325.0,CO,663,N34137,181.0,160.0,3.0,-1.0,IAH,EGE,935,6.0,15.0,0,,0
2011,1,7,5,1750.0,2045.0,CO,667,N57868,295.0,273.0,42.0,25.0,IAH,SEA,1874,5.0,17.0,0,,0
2011,1,7,5,1916.0,2145.0,CO,670,N75428,269.0,235.0,26.0,25.0,IAH,SFO,1635,11.0,23.0,0,,0
2011,1,7,5,1609.0,2051.0,CO,682,N34282,222.0,185.0,14.0,19.0,IAH,BOS,1597,12.0,25.0,0,,0
2011,1,7,5,1031.0,1326.0,CO,686,N77431,115.0,98.0,-22.0,-4.0,IAH,MCO,853,6.0,11.0,0,,0
2011,1,7,5,1448.0,1609.0,CO,697,N72405,201.0,175.0,-1.0,8.0,IAH,LAS,1222,7.0,19.0,0,,0
2011,1,7,5,751.0,1052.0,CO,706,N29717,121.0,95.0,-3.0,1.0,IAH,TPA,787,6.0,20.0,0,,0
2011,1,7,5,1759.0,2041.0,CO,709,N24224,282.0,257.0,-2.0,-6.0,IAH,PDX,1825,4.0,21.0,0,,0
2011,1,7,5,1129.0,1231.0,CO,723,N77296,62.0,45.0,-10.0,-6.0,IAH,MSY,305,4.0,13.0,0,,0
2011,1,7,5,1901.0,2310.0,CO,732,N78506,189.0,166.0,5.0,11.0,IAH,LGA,1416,6.0,17.0,0,,0
2011,1,7,5,1239.0,1412.0,CO,738,N14228,213.0,196.0,0.0,-1.0,IAH,SAN,1303,4.0,13.0,0,,0
2011,1,7,5,902.0,1040.0,CO,739,N38424,218.0,192.0,-2.0,-3.0,IAH,SAN,1303,4.0,22.0,0,,0
2011,1,7,5,1147.0,1245.0,CO,741,N24212,58.0,31.0,4.0,2.0,IAH,AUS,140,6.0,21.0,0,,0
2011,1,7,5,1305.0,1654.0,CO,744,N37287,169.0,141.0,1.0,-5.0,IAH,CLE,1091,10.0,18.0,0,,0
2011,1,7,5,1426.0,1705.0,CO,746,N77520,159.0,132.0,5.0,6.0,IAH,ORD,925,5.0,22.0,0,,0
2011,1,7,5,2141.0,2348.0,CO,752,N14704,187.0,169.0,-11.0,2.0,IAH,SLC,1195,8.0,10.0,0,,0
2011,1,7,5,1928.0,2217.0,CO,755,N19638,109.0,86.0,-17.0,-3.0,IAH,ATL,689,9.0,14.0,0,,0
2011,1,7,5,915.0,1109.0,CO,756,N76515,234.0,209.0,4.0,0.0,IAH,SNA,1347,6.0,19.0,0,,0
2011,1,7,5,1655.0,1758.0,CO,763,N14242,63.0,45.0,-5.0,0.0,IAH,MSY,305,4.0,14.0,0,,0
2011,1,7,5,1456.0,1741.0,CO,767,N53442,285.0,262.0,22.0,21.0,IAH,SEA,1874,7.0,16.0,0,,0
2011,1,7,5,2115.0,2330.0,CO,770,N33292,255.0,237.0,16.0,22.0,IAH,SFO,1635,5.0,13.0,0,,0
2011,1,7,5,734.0,1001.0,CO,771,N11206,267.0,243.0,1.0,4.0,IAH,SFO,1635,6.0,18.0,0,,0
2011,1,7,5,723.0,1138.0,CO,776,N24715,195.0,180.0,2.0,-2.0,IAH,PHL,1324,5.0,10.0,0,,0
2011,1,7,5,1414.0,1736.0,CO,786,N56859,142.0,103.0,48.0,39.0,IAH,MCO,853,10.0,29.0,0,,0
2011,1,7,5,1014.0,1407.0,CO,788,N62631,173.0,146.0,4.0,-2.0,IAH,DTW,1076,11.0,16.0,0,,0
2011,1,7,5,1547.0,1729.0,CO,795,N14214,222.0,201.0,1.0,7.0,IAH,LAX,1379,5.0,16.0,0,,0
2011,1,7,5,847.0,1027.0,CO,799,N77871,160.0,136.0,0.0,2.0,IAH,DEN,862,7.0,17.0,0,,0
2011,1,7,5,1313.0,1745.0,CO,810,N27015,212.0,174.0,10.0,3.0,IAH,EWR,1400,25.0,13.0,0,,0
2011,1,7,5,2103.0,2246.0,CO,820,N31412,163.0,146.0,-6.0,8.0,IAH,PHX,1009,4.0,13.0,0,,0
2011,1,7,5,1046.0,1341.0,CO,1006,N24224,115.0,92.0,-13.0,-4.0,IAH,TPA,787,4.0,19.0,0,,0
2011,1,7,5,1829.0,2245.0,CO,1010,N23708,196.0,166.0,25.0,39.0,IAH,EWR,1400,10.0,20.0,0,,0
2011,1,7,5,2132.0,2350.0,CO,1046,N38403,138.0,122.0,23.0,37.0,IAH,ORD,925,5.0,11.0,0,,0
2011,1,7,5,720.0,1040.0,CO,1048,N73278,140.0,118.0,-8.0,-5.0,IAH,FLL,965,5.0,17.0,0,,0
2011,1,7,5,849.0,1249.0,CO,1058,N58606,180.0,153.0,1.0,-4.0,IAH,DCA,1208,4.0,23.0,0,,0
2011,1,7,5,1608.0,1821.0,CO,1070,N77261,253.0,228.0,1.0,8.0,IAH,SFO,1635,9.0,16.0,0,,0
2011,1,7,5,1442.0,1547.0,CO,1079,N11641,65.0,37.0,0.0,-3.0,IAH,SAT,191,6.0,22.0,0,,0
2011,1,7,5,1606.0,1912.0,CO,1086,N77871,126.0,101.0,-7.0,6.0,IAH,MCO,853,7.0,18.0,0,,0
2011,1,7,5,1304.0,1710.0,CO,1088,N38257,186.0,151.0,17.0,-1.0,IAH,DTW,1076,14.0,21.0,0,,0
2011,1,7,5,2118.0,2310.0,CO,1095,N33284,232.0,196.0,30.0,23.0,IAH,LAX,1379,15.0,21.0,0,,0
2011,1,7,5,725.0,853.0,CO,1097,N54241,208.0,183.0,-4.0,-5.0,IAH,LAS,1222,7.0,18.0,0,,0
2011,1,7,5,1904.0,2047.0,CO,1099,N73299,163.0,133.0,15.0,4.0,IAH,DEN,862,9.0,21.0,0,,0
2011,1,7,5,1910.0,1956.0,CO,1411,N37274,46.0,30.0,-6.0,5.0,IAH,AUS,140,5.0,11.0,0,,0
2011,1,7,5,913.0,1125.0,CO,1416,N87512,252.0,229.0,-9.0,-2.0,IAH,SJC,1609,4.0,19.0,0,,0
2011,1,7,5,1938.0,2317.0,CO,1417,N17614,159.0,134.0,17.0,33.0,IAH,PIT,1117,8.0,17.0,0,,0
2011,1,7,5,2108.0,2210.0,CO,1423,N35204,62.0,39.0,-1.0,3.0,IAH,MSY,305,4.0,19.0,0,,0
2011,1,7,5,1225.0,1548.0,CO,1427,N19638,143.0,120.0,-7.0,-4.0,IAH,CLT,913,7.0,16.0,0,,0
2011,1,7,5,1039.0,1357.0,CO,1448,N13248,138.0,116.0,-10.0,-1.0,IAH,FLL,965,6.0,16.0,0,,0
2011,1,7,5,2055.0,2241.0,CO,1459,N76517,226.0,199.0,8.0,5.0,IAH,SNA,1347,8.0,19.0,0,,0
2011,1,7,5,1050.0,1407.0,CO,1462,N27610,137.0,105.0,-12.0,-6.0,IAH,RSW,861,5.0,27.0,0,,0
2011,1,7,5,1108.0,1516.0,CO,1476,N17233,188.0,171.0,42.0,46.0,IAH,PHL,1324,5.0,12.0,0,,0
2011,1,7,5,2114.0,2214.0,CO,1479,N17233,60.0,37.0,10.0,10.0,IAH,SAT,191,4.0,19.0,0,,0
2011,1,7,5,1926.0,2318.0,CO,1488,N17719,172.0,139.0,7.0,6.0,IAH,DTW,1076,7.0,26.0,0,,0
2011,1,7,5,936.0,1104.0,CO,1495,N78866,208.0,180.0,-7.0,11.0,IAH,LAX,1379,6.0,22.0,0,,0
2011,1,7,5,1605.0,1730.0,CO,1497,N37409,205.0,182.0,-4.0,3.0,IAH,LAS,1222,8.0,15.0,0,,0
2011,1,7,5,1908.0,2150.0,CO,1506,N32404,102.0,85.0,-16.0,8.0,IAH,TPA,787,5.0,12.0,0,,0
2011,1,7,5,1757.0,1943.0,CO,1511,N16709,226.0,195.0,-9.0,-3.0,IAH,SNA,1347,6.0,25.0,0,,0
2011,1,7,5,2112.0,2209.0,CO,1533,N75410,57.0,29.0,14.0,12.0,IAH,AUS,140,8.0,20.0,0,,0
2011,1,7,5,1427.0,1519.0,CO,1541,N19621,52.0,28.0,-5.0,-3.0,IAH,AUS,140,6.0,18.0,0,,0
2011,1,7,5,1013.0,1357.0,CO,1544,N14652,164.0,141.0,-4.0,-2.0,IAH,CLE,1091,9.0,14.0,0,,0
2011,1,7,5,1731.0,2006.0,CO,1546,N23707,155.0,135.0,1.0,3.0,IAH,ORD,925,10.0,10.0,0,,0
2011,1,7,5,1316.0,1629.0,CO,1548,N31412,133.0,108.0,-10.0,1.0,IAH,FLL,965,7.0,18.0,0,,0
2011,1,7,5,1800.0,2145.0,CO,1558,N78509,165.0,143.0,-1.0,4.0,IAH,DCA,1208,6.0,16.0,0,,0
2011,1,7,5,1333.0,1631.0,CO,1562,N76517,118.0,101.0,-4.0,8.0,IAH,RSW,861,4.0,13.0,0,,0
2011,1,7,5,1612.0,1826.0,CO,1564,N37255,194.0,166.0,31.0,12.0,IAH,PHX,1009,8.0,20.0,0,,0
2011,1,7,5,1845.0,2053.0,CO,1568,N14628,128.0,105.0,-3.0,-5.0,IAH,MCI,643,8.0,15.0,0,,0
2011,1,7,5,858.0,952.0,CO,1583,N38727,54.0,32.0,-4.0,-2.0,IAH,AUS,140,4.0,18.0,0,,0
2011,1,7,5,1901.0,2215.0,CO,1586,N78524,134.0,104.0,3.0,6.0,IAH,MCO,853,9.0,21.0,0,,0
2011,1,7,5,1524.0,1654.0,CO,1589,N77296,210.0,192.0,37.0,42.0,IAH,SAN,1303,4.0,14.0,0,,0
2011,1,7,5,728.0,1044.0,CO,1590,N37253,136.0,108.0,-4.0,3.0,IAH,MIA,964,10.0,18.0,0,,0
2011,1,7,5,1755.0,1852.0,CO,1603,N27239,57.0,30.0,1.0,0.0,IAH,AUS,140,5.0,22.0,0,,0
2011,1,7,5,1156.0,1354.0,CO,1605,N33292,238.0,206.0,19.0,6.0,IAH,LAX,1379,9.0,23.0,0,,0
2011,1,7,5,1149.0,1349.0,CO,1620,N37427,180.0,151.0,10.0,14.0,IAH,PHX,1009,5.0,24.0,0,,0
2011,1,7,5,1420.0,1535.0,CO,1621,N75425,75.0,50.0,-5.0,0.0,IAH,MFE,316,4.0,21.0,0,,0
2011,1,7,5,845.0,945.0,CO,1623,N14237,60.0,45.0,-8.0,0.0,IAH,MSY,305,3.0,12.0,0,,0
2011,1,7,5,1218.0,1402.0,CO,1629,N38727,224.0,208.0,-5.0,-2.0,IAH,SNA,1347,6.0,10.0,0,,0
2011,1,7,5,1802.0,2238.0,CO,1632,N37252,216.0,171.0,38.0,19.0,IAH,LGA,1416,6.0,39.0,0,,0
2011,1,7,5,844.0,958.0,CO,1639,N16642,74.0,53.0,-10.0,-6.0,IAH,MFE,316,5.0,16.0,0,,0
2011,1,7,5,2122.0,2319.0,CO,1644,N76254,237.0,218.0,14.0,32.0,IAH,SMF,1609,4.0,15.0,0,,0
2011,1,7,5,1032.0,1301.0,CO,1646,N39423,149.0,128.0,-2.0,2.0,IAH,ORD,925,5.0,16.0,0,,0
2011,1,7,5,1607.0,1918.0,CO,1648,N18220,131.0,110.0,-13.0,2.0,IAH,FLL,965,7.0,14.0,0,,0
2011,1,7,5,1906.0,2159.0,CO,1662,N33262,113.0,91.0,-23.0,-5.0,IAH,RSW,861,4.0,18.0,0,,0
2011,1,7,5,1925.0,2121.0,CO,1670,N76504,176.0,152.0,9.0,10.0,IAH,PHX,1009,3.0,21.0,0,,0
2011,1,7,5,1746.0,1910.0,CO,1674,N19621,144.0,113.0,4.0,-7.0,IAH,ELP,667,6.0,25.0,0,,0
2011,1,7,5,1546.0,1947.0,CO,1676,N78438,181.0,160.0,-10.0,1.0,IAH,PHL,1324,5.0,16.0,0,,0
2011,1,7,5,923.0,1022.0,CO,1679,N32626,59.0,34.0,-15.0,-9.0,IAH,SAT,191,6.0,19.0,0,,0
2011,1,7,5,1555.0,1944.0,CO,1688,N24633,169.0,138.0,-9.0,-5.0,IAH,DTW,1076,9.0,22.0,0,,0
2011,1,7,5,1756.0,1930.0,CO,1689,N33266,214.0,189.0,-7.0,-1.0,IAH,SAN,1303,2.0,23.0,0,,0
2011,1,7,5,1118.0,1418.0,CO,1690,N37252,120.0,105.0,15.0,43.0,IAH,MIA,964,6.0,9.0,0,,0
2011,1,7,5,1320.0,1516.0,CO,1695,N12216,236.0,208.0,10.0,5.0,IAH,LAX,1379,8.0,20.0,0,,0
2011,1,7,5,1732.0,1843.0,CO,1705,N58606,71.0,54.0,-11.0,-3.0,IAH,MFE,316,5.0,12.0,0,,0
2011,1,7,5,1846.0,2014.0,CO,1711,N16642,88.0,67.0,-4.0,-4.0,IAH,OKC,395,5.0,16.0,0,,0
2011,1,7,5,913.0,1136.0,CO,1714,N15710,263.0,236.0,0.0,-2.0,IAH,SMF,1609,4.0,23.0,0,,0
2011,1,7,5,1736.0,1855.0,CO,1715,N27610,139.0,120.0,-10.0,1.0,IAH,ABQ,744,8.0,11.0,0,,0
2011,1,7,5,2116.0,2246.0,CO,1717,N14237,210.0,185.0,13.0,16.0,IAH,SAN,1303,5.0,20.0,0,,0
2011,1,7,5,942.0,1117.0,CO,1723,N78506,215.0,197.0,0.0,7.0,IAH,ONT,1334,5.0,13.0,0,,0
2011,1,7,5,730.0,1004.0,CO,1746,N72405,154.0,131.0,4.0,5.0,IAH,ORD,925,5.0,18.0,0,,0
2011,1,7,5,1935.0,2243.0,CO,1748,N37293,128.0,106.0,2.0,20.0,IAH,FLL,965,7.0,15.0,0,,0
2011,1,7,5,1247.0,1543.0,CO,1757,N16642,116.0,96.0,-16.0,-3.0,IAH,ATL,689,9.0,11.0,0,,0
2011,1,7,5,958.0,1249.0,CO,1767,N35204,291.0,270.0,35.0,28.0,IAH,SEA,1874,8.0,13.0,0,,0
2011,1,7,5,1245.0,1439.0,CO,1772,N32626,114.0,83.0,16.0,-5.0,IAH,BHM,562,5.0,26.0,0,,0
2011,1,7,5,1919.0,2323.0,CO,1776,N37427,184.0,158.0,-5.0,4.0,IAH,PHL,1324,7.0,19.0,0,,0
2011,1,7,5,1741.0,1839.0,CO,1779,N73276,58.0,38.0,-1.0,2.0,IAH,SAT,191,8.0,12.0,0,,0
2011,1,7,5,855.0,1047.0,CO,1783,N16647,172.0,143.0,-9.0,-5.0,IAH,TUS,936,5.0,24.0,0,,0
2011,1,7,5,1601.0,1712.0,CO,1787,N17620,71.0,44.0,5.0,6.0,IAH,DFW,224,10.0,17.0,0,,0
2011,1,7,5,1317.0,1635.0,CO,1790,N39418,138.0,108.0,-5.0,-3.0,IAH,MIA,964,10.0,20.0,0,,0
