YearFlight,MonthFlight,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,1,14,5,729.0,825.0,WN,6,N460WN,56.0,44.0,-5.0,-1.0,HOU,DAL,239,5.0,7.0,0,,0
2011,1,14,5,759.0,854.0,WN,8,N292WN,55.0,44.0,-6.0,-1.0,HOU,DAL,239,5.0,6.0,0,,0
2011,1,14,5,828.0,922.0,WN,10,N217JC,54.0,41.0,-8.0,-2.0,HOU,DAL,239,4.0,9.0,0,,0
2011,1,14,5,859.0,954.0,WN,12,N600WN,55.0,43.0,-6.0,-1.0,HOU,DAL,239,3.0,9.0,0,,0
2011,1,14,5,958.0,1057.0,WN,16,N349SW,59.0,45.0,-3.0,-2.0,HOU,DAL,239,5.0,9.0,0,,0
2011,1,14,5,1107.0,1203.0,WN,20,N638SW,56.0,45.0,3.0,7.0,HOU,DAL,239,4.0,7.0,0,,0
2011,1,14,5,1203.0,1300.0,WN,24,N405WN,57.0,44.0,0.0,3.0,HOU,DAL,239,3.0,10.0,0,,0
2011,1,14,5,1259.0,1355.0,WN,28,N711HK,56.0,43.0,-5.0,-1.0,HOU,DAL,239,3.0,10.0,0,,0
2011,1,14,5,1339.0,1437.0,WN,30,N708SW,58.0,45.0,7.0,9.0,HOU,DAL,239,3.0,10.0,0,,0
2011,1,14,5,1408.0,1506.0,WN,32,N697SW,58.0,43.0,6.0,8.0,HOU,DAL,239,4.0,11.0,0,,0
2011,1,14,5,1432.0,1526.0,WN,34,N416WN,54.0,43.0,-4.0,2.0,HOU,DAL,239,5.0,6.0,0,,0
2011,1,14,5,1511.0,1604.0,WN,36,N335SW,53.0,44.0,4.0,11.0,HOU,DAL,239,3.0,6.0,0,,0
2011,1,14,5,1639.0,1731.0,WN,38,N520SW,52.0,43.0,61.0,69.0,HOU,DAL,239,2.0,7.0,0,,0
2011,1,14,5,1618.0,1711.0,WN,40,N606SW,53.0,43.0,11.0,18.0,HOU,DAL,239,3.0,7.0,0,,0
2011,1,14,5,1633.0,1724.0,WN,42,N611SW,51.0,41.0,-6.0,3.0,HOU,DAL,239,3.0,7.0,0,,0
2011,1,14,5,1716.0,1811.0,WN,44,N661SW,55.0,44.0,11.0,16.0,HOU,DAL,239,2.0,9.0,0,,0
2011,1,14,5,1748.0,1844.0,WN,46,N731SA,56.0,46.0,14.0,18.0,HOU,DAL,239,4.0,6.0,0,,0
2011,1,14,5,1812.0,1904.0,WN,48,N937WN,52.0,42.0,4.0,12.0,HOU,DAL,239,3.0,7.0,0,,0
2011,1,14,5,1834.0,1928.0,WN,50,N347SW,54.0,46.0,-2.0,4.0,HOU,DAL,239,3.0,5.0,0,,0
2011,1,14,5,1935.0,2034.0,WN,52,N521SW,59.0,46.0,34.0,35.0,HOU,DAL,239,3.0,10.0,0,,0
2011,1,14,5,2023.0,2116.0,WN,56,N379SW,53.0,43.0,21.0,23.0,HOU,DAL,239,4.0,6.0,0,,0
2011,1,14,5,2129.0,2222.0,WN,60,N272WN,53.0,43.0,27.0,29.0,HOU,DAL,239,4.0,6.0,0,,0
2011,1,14,5,617.0,710.0,WN,1636,N527SW,53.0,44.0,-5.0,2.0,HOU,DAL,239,3.0,6.0,0,,0
2011,1,14,5,605.0,733.0,WN,611,N447WN,148.0,132.0,-2.0,5.0,HOU,DEN,883,7.0,9.0,0,,0
2011,1,14,5,1054.0,1217.0,WN,671,N760SW,143.0,129.0,-3.0,4.0,HOU,DEN,883,6.0,8.0,0,,0
2011,1,14,5,1359.0,1517.0,WN,712,N255WN,138.0,126.0,-8.0,4.0,HOU,DEN,883,6.0,6.0,0,,0
2011,1,14,5,2030.0,2200.0,WN,2836,N939WN,150.0,127.0,120.0,125.0,HOU,DEN,883,13.0,10.0,0,,0
2011,1,14,5,1132.0,1255.0,WN,15,N744SW,83.0,75.0,0.0,7.0,HOU,ECP,570,2.0,6.0,0,,0
2011,1,14,5,1729.0,1854.0,WN,39,N416WN,85.0,76.0,-1.0,4.0,HOU,ECP,570,2.0,7.0,0,,0
2011,1,14,5,958.0,1055.0,WN,297,N345SA,117.0,101.0,-10.0,-2.0,HOU,ELP,677,4.0,12.0,0,,0
2011,1,14,5,1743.0,1832.0,WN,1276,N330SW,109.0,98.0,-3.0,8.0,HOU,ELP,677,3.0,8.0,0,,0
2011,1,14,5,1314.0,1407.0,WN,2665,N633SW,113.0,101.0,-13.0,-1.0,HOU,ELP,677,4.0,8.0,0,,0
2011,1,14,5,1101.0,1413.0,WN,11,N501SW,132.0,121.0,-2.0,1.0,HOU,FLL,957,4.0,7.0,0,,0
2011,1,14,5,2030.0,2336.0,WN,47,N366SW,126.0,115.0,46.0,55.0,HOU,FLL,957,3.0,8.0,0,,0
2011,1,14,5,833.0,924.0,WN,1,N444WN,51.0,44.0,-11.0,-2.0,HOU,HRL,276,2.0,5.0,0,,0
2011,1,14,5,1508.0,1603.0,WN,29,N347SW,55.0,45.0,-7.0,-2.0,HOU,HRL,276,3.0,7.0,0,,0
2011,1,14,5,2138.0,2230.0,WN,55,N528SW,52.0,45.0,0.0,8.0,HOU,HRL,276,2.0,5.0,0,,0
2011,1,14,5,1734.0,1832.0,WN,386,N474WN,58.0,46.0,-3.0,-1.0,HOU,HRL,276,3.0,9.0,0,,0
2011,1,14,5,1842.0,1938.0,WN,584,N375SW,56.0,46.0,18.0,22.0,HOU,HRL,276,1.0,9.0,0,,0
2011,1,14,5,1345.0,1437.0,WN,1179,N313SW,52.0,43.0,-3.0,5.0,HOU,HRL,276,2.0,7.0,0,,0
2011,1,14,5,1150.0,1244.0,WN,2273,N514SW,54.0,43.0,-6.0,0.0,HOU,HRL,276,3.0,8.0,0,,0
2011,1,14,5,1330.0,1435.0,WN,464,N735SA,65.0,55.0,0.0,0.0,HOU,JAN,359,3.0,7.0,0,,0
2011,1,14,5,835.0,942.0,WN,1502,N624SW,67.0,55.0,2.0,0.0,HOU,JAN,359,6.0,6.0,0,,0
2011,1,14,5,2029.0,2129.0,WN,2378,N625SW,60.0,50.0,19.0,24.0,HOU,JAN,359,4.0,6.0,0,,0
2011,1,14,5,1131.0,1428.0,WN,2459,N521SW,117.0,103.0,-2.0,-4.0,HOU,JAX,816,4.0,10.0,0,,0
2011,1,14,5,1227.0,1333.0,WN,752,N435WN,186.0,174.0,-22.0,2.0,HOU,LAS,1235,4.0,8.0,0,,0
2011,1,14,5,1446.0,1555.0,WN,869,N514SW,189.0,177.0,-20.0,1.0,HOU,LAS,1235,3.0,9.0,0,,0
2011,1,14,5,708.0,819.0,WN,2969,N523SW,191.0,178.0,-6.0,8.0,HOU,LAS,1235,5.0,8.0,0,,0
2011,1,14,5,1934.0,2037.0,WN,3569,N713SW,183.0,169.0,2.0,24.0,HOU,LAS,1235,4.0,10.0,0,,0
2011,1,14,5,1229.0,1356.0,WN,136,N919WN,207.0,190.0,-14.0,14.0,HOU,LAX,1390,9.0,8.0,0,,0
2011,1,14,5,711.0,841.0,WN,197,N765SW,210.0,193.0,-14.0,11.0,HOU,LAX,1390,10.0,7.0,0,,0
2011,1,14,5,1521.0,1643.0,WN,2653,N241WN,202.0,187.0,-22.0,11.0,HOU,LAX,1390,9.0,6.0,0,,0
2011,1,14,5,2023.0,2143.0,WN,2771,N478WN,200.0,180.0,28.0,58.0,HOU,LAX,1390,12.0,8.0,0,,0
2011,1,14,5,1146.0,1255.0,WN,625,N286WN,69.0,58.0,5.0,11.0,HOU,LIT,393,4.0,7.0,0,,0
2011,1,14,5,1732.0,1852.0,WN,816,N920WN,80.0,68.0,-8.0,-3.0,HOU,MAF,441,2.0,10.0,0,,0
2011,1,14,5,958.0,1124.0,WN,3133,N380SW,86.0,70.0,-1.0,-2.0,HOU,MAF,441,2.0,14.0,0,,0
2011,1,14,5,1235.0,1537.0,WN,19,N354SW,122.0,109.0,-3.0,5.0,HOU,MCO,848,6.0,7.0,0,,0
2011,1,14,5,2035.0,2327.0,WN,49,N781WN,112.0,103.0,17.0,30.0,HOU,MCO,848,3.0,6.0,0,,0
2011,1,14,5,1550.0,1906.0,WN,496,N428WN,136.0,106.0,6.0,0.0,HOU,MCO,848,20.0,10.0,0,,0
2011,1,14,5,849.0,1152.0,WN,1058,N671SW,123.0,110.0,-3.0,4.0,HOU,MCO,848,6.0,7.0,0,,0
2011,1,14,5,1522.0,1746.0,WN,27,N337SW,144.0,129.0,41.0,47.0,HOU,MDW,937,6.0,9.0,0,,0
2011,1,14,5,644.0,915.0,WN,676,N279WN,151.0,136.0,5.0,4.0,HOU,MDW,937,7.0,8.0,0,,0
2011,1,14,5,1909.0,2130.0,WN,789,N686SW,141.0,127.0,45.0,59.0,HOU,MDW,937,7.0,7.0,0,,0
2011,1,14,5,2036.0,2254.0,WN,1016,N679AA,138.0,127.0,29.0,41.0,HOU,MDW,937,5.0,6.0,0,,0
2011,1,14,5,1134.0,1355.0,WN,2181,N444WN,141.0,129.0,-15.0,-1.0,HOU,MDW,937,4.0,8.0,0,,0
2011,1,14,5,956.0,1222.0,WN,3578,N511SW,146.0,133.0,12.0,16.0,HOU,MDW,937,5.0,8.0,0,,0
2011,1,14,5,1722.0,1820.0,WN,208,N769SW,58.0,44.0,10.0,17.0,HOU,MSY,303,4.0,10.0,0,,0
2011,1,14,5,1439.0,1537.0,WN,291,N359SW,58.0,46.0,2.0,9.0,HOU,MSY,303,3.0,9.0,0,,0
2011,1,14,5,1028.0,1126.0,WN,446,N631SW,58.0,45.0,-4.0,-2.0,HOU,MSY,303,4.0,9.0,0,,0
2011,1,14,5,2028.0,2127.0,WN,542,N273WN,59.0,46.0,22.0,23.0,HOU,MSY,303,4.0,9.0,0,,0
2011,1,14,5,1348.0,1442.0,WN,848,N705SW,54.0,44.0,-8.0,-2.0,HOU,MSY,303,3.0,7.0,0,,0
2011,1,14,5,723.0,819.0,WN,924,N509SW,56.0,45.0,-1.0,3.0,HOU,MSY,303,3.0,8.0,0,,0
2011,1,14,5,816.0,915.0,WN,1249,N487WN,59.0,44.0,-5.0,-4.0,HOU,MSY,303,7.0,8.0,0,,0
2011,1,14,5,1135.0,1229.0,WN,2610,N388SW,54.0,43.0,-6.0,0.0,HOU,MSY,303,3.0,8.0,0,,0
2011,1,14,5,645.0,742.0,WN,2984,N423WN,57.0,46.0,-3.0,0.0,HOU,MSY,303,3.0,8.0,0,,0
2011,1,14,5,1937.0,2035.0,WN,3681,N353SW,58.0,44.0,75.0,77.0,HOU,MSY,303,3.0,11.0,0,,0
2011,1,14,5,1050.0,1246.0,WN,1099,N929WN,236.0,225.0,-14.0,10.0,HOU,OAK,1642,5.0,6.0,0,,0
2011,1,14,5,1949.0,2143.0,WN,3772,N728SW,234.0,222.0,-17.0,9.0,HOU,OAK,1642,5.0,7.0,0,,0
2011,1,14,5,1602.0,1720.0,WN,504,N728SW,78.0,64.0,-5.0,-3.0,HOU,OKC,419,3.0,11.0,0,,0
2011,1,14,5,1339.0,1455.0,WN,604,N631SW,76.0,63.0,0.0,4.0,HOU,OKC,419,4.0,9.0,0,,0
2011,1,14,5,922.0,1039.0,WN,2451,N916WN,77.0,68.0,-6.0,-3.0,HOU,OKC,419,3.0,6.0,0,,0
2011,1,14,5,2045.0,2156.0,WN,3097,N904WN,71.0,62.0,-9.0,0.0,HOU,OKC,419,3.0,6.0,0,,0
2011,1,14,5,1805.0,2159.0,WN,41,N405WN,174.0,160.0,-11.0,0.0,HOU,PHL,1335,6.0,8.0,0,,0
2011,1,14,5,1625.0,1803.0,WN,125,N508SW,158.0,143.0,-12.0,10.0,HOU,PHX,1020,6.0,9.0,0,,0
2011,1,14,5,1816.0,2004.0,WN,455,N362SW,168.0,147.0,-11.0,1.0,HOU,PHX,1020,9.0,12.0,0,,0
2011,1,14,5,1240.0,1417.0,WN,882,N910WN,157.0,145.0,-18.0,10.0,HOU,PHX,1020,5.0,7.0,0,,0
2011,1,14,5,759.0,949.0,WN,1750,N250WN,170.0,154.0,-11.0,4.0,HOU,PHX,1020,5.0,11.0,0,,0
2011,1,14,5,1938.0,2036.0,WN,303,N427WN,178.0,166.0,11.0,48.0,HOU,SAN,1312,3.0,9.0,0,,0
2011,1,14,5,1013.0,1132.0,WN,3192,N792SW,199.0,179.0,-18.0,-2.0,HOU,SAN,1312,13.0,7.0,0,,0
2011,1,14,5,957.0,1045.0,WN,274,N650SW,48.0,38.0,-10.0,-3.0,HOU,SAT,192,3.0,7.0,0,,0
2011,1,14,5,1742.0,1848.0,WN,922,N314SW,66.0,40.0,18.0,7.0,HOU,SAT,192,18.0,8.0,0,,0
2011,1,14,5,1416.0,1511.0,WN,2477,N769SW,55.0,45.0,1.0,1.0,HOU,SAT,192,3.0,7.0,0,,0
2011,1,14,5,805.0,900.0,WN,2805,N297WN,55.0,43.0,0.0,0.0,HOU,SAT,192,3.0,9.0,0,,0
2011,1,14,5,2032.0,2125.0,WN,2811,N335SW,53.0,42.0,20.0,22.0,HOU,SAT,192,4.0,7.0,0,,0
2011,1,14,5,1026.0,1219.0,WN,9,N358SW,113.0,100.0,-1.0,1.0,HOU,STL,687,5.0,8.0,0,,0
2011,1,14,5,637.0,834.0,WN,2012,N690SW,117.0,103.0,9.0,7.0,HOU,STL,687,3.0,11.0,0,,0
2011,1,14,5,1527.0,1724.0,WN,2765,N950WN,117.0,93.0,-1.0,2.0,HOU,STL,687,18.0,6.0,0,,0
2011,1,14,5,2008.0,2156.0,WN,3488,N691WN,108.0,96.0,46.0,53.0,HOU,STL,687,5.0,7.0,0,,0
2011,1,14,5,858.0,1149.0,WN,3,N399WN,111.0,99.0,-6.0,-2.0,HOU,TPA,781,3.0,9.0,0,,0
2011,1,14,5,1636.0,1928.0,WN,35,N286WN,112.0,99.0,-2.0,1.0,HOU,TPA,781,4.0,9.0,0,,0
2011,1,14,5,1209.0,1502.0,WN,2761,N612SW,113.0,100.0,2.0,4.0,HOU,TPA,781,4.0,9.0,0,,0
2011,1,14,5,2028.0,2312.0,WN,3509,N657SW,104.0,94.0,17.0,23.0,HOU,TPA,781,4.0,6.0,0,,0
2011,1,14,5,1043.0,1202.0,WN,707,N931WN,79.0,68.0,-8.0,-2.0,HOU,TUL,453,3.0,8.0,0,,0
2011,1,14,5,1431.0,1551.0,WN,709,N655WN,80.0,66.0,1.0,6.0,HOU,TUL,453,4.0,10.0,0,,0
2011,1,14,5,1934.0,2051.0,WN,2585,N315SW,77.0,68.0,11.0,14.0,HOU,TUL,453,3.0,6.0,0,,0
2011,1,14,5,658.0,820.0,WN,3403,N606SW,82.0,72.0,10.0,13.0,HOU,TUL,453,2.0,8.0,0,,0
2011,1,15,6,1432.0,1529.0,WN,850,N769SW,117.0,107.0,-6.0,12.0,HOU,ABQ,759,3.0,7.0,0,,0
2011,1,15,6,1003.0,1104.0,WN,945,N325SW,121.0,108.0,-6.0,8.0,HOU,ABQ,759,4.0,9.0,0,,0
2011,1,15,6,1907.0,1950.0,WN,1518,N794SW,43.0,30.0,0.0,2.0,HOU,AUS,148,4.0,9.0,0,,0
2011,1,15,6,1006.0,1051.0,WN,2568,N611SW,45.0,31.0,1.0,1.0,HOU,AUS,148,3.0,11.0,0,,0
2011,1,15,6,1406.0,1447.0,WN,3284,N505SW,41.0,31.0,-8.0,-4.0,HOU,AUS,148,4.0,6.0,0,,0
2011,1,15,6,1748.0,1913.0,WN,3098,N917WN,85.0,76.0,8.0,18.0,HOU,BHM,570,3.0,6.0,0,,0
2011,1,15,6,1230.0,1409.0,WN,2539,N906WN,99.0,89.0,-11.0,-5.0,HOU,BNA,670,4.0,6.0,0,,0
2011,1,15,6,1736.0,1919.0,WN,2599,N463WN,103.0,91.0,4.0,6.0,HOU,BNA,670,5.0,7.0,0,,0
2011,1,15,6,1047.0,1428.0,WN,347,N424WN,161.0,152.0,8.0,17.0,HOU,BWI,1246,3.0,6.0,0,,0
2011,1,15,6,1526.0,1905.0,WN,2435,N415WN,159.0,148.0,5.0,21.0,HOU,BWI,1246,4.0,7.0,0,,0
2011,1,15,6,1656.0,1746.0,WN,863,N940WN,50.0,39.0,1.0,1.0,HOU,CRP,187,5.0,6.0,0,,0
2011,1,15,6,1227.0,1313.0,WN,2607,N303SW,46.0,36.0,3.0,7.0,HOU,CRP,187,4.0,6.0,0,,0
2011,1,15,6,800.0,854.0,WN,316,N520SW,54.0,44.0,-6.0,0.0,HOU,DAL,239,4.0,6.0,0,,0
2011,1,15,6,1758.0,1857.0,WN,627,N220WN,59.0,44.0,2.0,-2.0,HOU,DAL,239,8.0,7.0,0,,0
2011,1,15,6,1622.0,1716.0,WN,634,N364SW,54.0,44.0,21.0,22.0,HOU,DAL,239,3.0,7.0,0,,0
2011,1,15,6,1905.0,1959.0,WN,766,N258WN,54.0,42.0,4.0,5.0,HOU,DAL,239,5.0,7.0,0,,0
2011,1,15,6,1027.0,1122.0,WN,864,N523SW,55.0,44.0,-3.0,-3.0,HOU,DAL,239,5.0,6.0,0,,0
2011,1,15,6,1414.0,1509.0,WN,1132,N367SW,55.0,45.0,14.0,14.0,HOU,DAL,239,3.0,7.0,0,,0
2011,1,15,6,1003.0,1105.0,WN,1206,N233LV,62.0,44.0,10.0,3.0,HOU,DAL,239,5.0,13.0,0,,0
2011,1,15,6,2052.0,2146.0,WN,1250,N263WN,54.0,42.0,51.0,52.0,HOU,DAL,239,5.0,7.0,0,,0
2011,1,15,6,1202.0,1256.0,WN,1621,N789SW,54.0,44.0,1.0,2.0,HOU,DAL,239,4.0,6.0,0,,0
2011,1,15,6,1317.0,1410.0,WN,2229,N291WN,53.0,42.0,15.0,17.0,HOU,DAL,239,4.0,7.0,0,,0
2011,1,15,6,1701.0,1802.0,WN,2514,N354SW,61.0,47.0,7.0,1.0,HOU,DAL,239,4.0,10.0,0,,0
2011,1,15,6,1732.0,1827.0,WN,2583,N501SW,55.0,45.0,2.0,2.0,HOU,DAL,239,3.0,7.0,0,,0
2011,1,15,6,1129.0,1221.0,WN,2756,N358SW,52.0,44.0,-4.0,-1.0,HOU,DAL,239,2.0,6.0,0,,0
2011,1,15,6,1528.0,1617.0,WN,2781,N370SW,49.0,40.0,22.0,28.0,HOU,DAL,239,2.0,7.0,0,,0
2011,1,15,6,858.0,958.0,WN,2934,N474WN,60.0,45.0,-2.0,-2.0,HOU,DAL,239,6.0,9.0,0,,0
2011,1,15,6,1150.0,1319.0,WN,384,N938WN,149.0,129.0,-1.0,0.0,HOU,DEN,883,12.0,8.0,0,,0
2011,1,15,6,658.0,818.0,WN,1139,N447WN,140.0,126.0,-17.0,-2.0,HOU,DEN,883,7.0,7.0,0,,0
2011,1,15,6,830.0,1005.0,WN,1867,N216WR,155.0,125.0,0.0,0.0,HOU,DEN,883,23.0,7.0,0,,0
2011,1,15,6,1659.0,1819.0,WN,2982,N455WN,140.0,123.0,-11.0,4.0,HOU,DEN,883,10.0,7.0,0,,0
2011,1,15,6,1626.0,1755.0,WN,749,N262WN,89.0,74.0,-5.0,1.0,HOU,ECP,570,3.0,12.0,0,,0
2011,1,15,6,1124.0,1252.0,WN,3292,N394SW,88.0,75.0,-8.0,-1.0,HOU,ECP,570,4.0,9.0,0,,0
2011,1,15,6,1419.0,1504.0,WN,1110,N600WN,105.0,92.0,-6.0,9.0,HOU,ELP,677,2.0,11.0,0,,0
2011,1,15,6,1002.0,1054.0,WN,2131,N619SW,112.0,91.0,-11.0,-3.0,HOU,ELP,677,4.0,17.0,0,,0
2011,1,15,6,1533.0,1840.0,WN,1236,N639SW,127.0,119.0,0.0,8.0,HOU,FLL,957,3.0,5.0,0,,0
2011,1,15,6,855.0,1237.0,WN,2387,N486WN,162.0,118.0,32.0,5.0,HOU,FLL,957,38.0,6.0,0,,0
2011,1,15,6,1411.0,1508.0,WN,470,N294WN,57.0,45.0,-2.0,1.0,HOU,HRL,276,4.0,8.0,0,,0
2011,1,15,6,2105.0,2204.0,WN,1173,N508SW,59.0,49.0,99.0,100.0,HOU,HRL,276,3.0,7.0,0,,0
2011,1,15,6,939.0,1032.0,WN,1652,N295WN,53.0,44.0,-3.0,4.0,HOU,HRL,276,3.0,6.0,0,,0
2011,1,15,6,1037.0,1145.0,WN,928,N625SW,68.0,56.0,10.0,7.0,HOU,JAN,359,6.0,6.0,0,,0
2011,1,15,6,1748.0,1900.0,WN,937,N767SW,72.0,49.0,20.0,13.0,HOU,JAN,359,17.0,6.0,0,,0
2011,1,15,6,1237.0,1528.0,WN,1263,N611SW,111.0,100.0,-2.0,2.0,HOU,JAX,816,4.0,7.0,0,,0
2011,1,15,6,1732.0,1839.0,WN,1030,N906WN,187.0,174.0,-16.0,2.0,HOU,LAS,1235,4.0,9.0,0,,0
2011,1,15,6,1327.0,1428.0,WN,1441,N523SW,181.0,171.0,-17.0,2.0,HOU,LAS,1235,3.0,7.0,0,,0
2011,1,15,6,930.0,1038.0,WN,2314,N464WN,188.0,171.0,-17.0,0.0,HOU,LAS,1235,6.0,11.0,0,,0
2011,1,15,6,1556.0,1717.0,WN,287,N441WN,201.0,188.0,-13.0,16.0,HOU,LAX,1390,5.0,8.0,0,,0
2011,1,15,6,1112.0,1257.0,WN,2675,N461WN,225.0,184.0,2.0,7.0,HOU,LAX,1390,36.0,5.0,0,,0
2011,1,15,6,1236.0,1347.0,WN,722,N751SW,71.0,56.0,2.0,1.0,HOU,LIT,393,4.0,11.0,0,,0
2011,1,15,6,1001.0,1131.0,WN,3177,N610WN,90.0,79.0,1.0,-4.0,HOU,MAF,441,3.0,8.0,0,,0
2011,1,15,6,1107.0,1405.0,WN,465,N376SW,118.0,107.0,-5.0,7.0,HOU,MCO,848,5.0,6.0,0,,0
2011,1,15,6,830.0,1137.0,WN,794,N504SW,127.0,115.0,7.0,5.0,HOU,MCO,848,6.0,6.0,0,,0
2011,1,15,6,1755.0,2101.0,WN,1521,N345SA,126.0,113.0,6.0,5.0,HOU,MCO,848,5.0,8.0,0,,0
2011,1,15,6,1425.0,1733.0,WN,2688,N423WN,128.0,112.0,3.0,5.0,HOU,MCO,848,8.0,8.0,0,,0
2011,1,15,6,1844.0,2103.0,WN,275,N484WN,139.0,123.0,28.0,29.0,HOU,MDW,937,7.0,9.0,0,,0
2011,1,15,6,805.0,1025.0,WN,1669,N284WN,140.0,127.0,-5.0,0.0,HOU,MDW,937,5.0,8.0,0,,0
2011,1,15,6,1237.0,1452.0,WN,1709,N295WN,135.0,126.0,-8.0,2.0,HOU,MDW,937,4.0,5.0,0,,0
2011,1,15,6,1457.0,1716.0,WN,3130,N716SW,139.0,127.0,-4.0,2.0,HOU,MDW,937,5.0,7.0,0,,0
2011,1,15,6,920.0,1024.0,WN,305,N731SA,64.0,53.0,4.0,0.0,HOU,MSY,303,3.0,8.0,0,,0
2011,1,15,6,1237.0,1334.0,WN,994,N935WN,57.0,43.0,-1.0,2.0,HOU,MSY,303,3.0,11.0,0,,0
2011,1,15,6,1944.0,2035.0,WN,1022,N452WN,51.0,42.0,5.0,14.0,HOU,MSY,303,3.0,6.0,0,,0
2011,1,15,6,1457.0,1553.0,WN,1779,N303SW,56.0,44.0,8.0,12.0,HOU,MSY,303,4.0,8.0,0,,0
2011,1,15,6,1103.0,1201.0,WN,1793,N658SW,58.0,43.0,-4.0,-2.0,HOU,MSY,303,8.0,7.0,0,,0
2011,1,15,6,1748.0,1842.0,WN,1996,N396SW,54.0,42.0,7.0,13.0,HOU,MSY,303,3.0,9.0,0,,0
2011,1,15,6,734.0,828.0,WN,2727,N939WN,54.0,44.0,-2.0,4.0,HOU,MSY,303,3.0,7.0,0,,0
2011,1,15,6,1021.0,1217.0,WN,3112,N904WN,236.0,224.0,-13.0,6.0,HOU,OAK,1642,5.0,7.0,0,,0
2011,1,15,6,1109.0,1221.0,WN,548,N664WN,72.0,61.0,-9.0,-1.0,HOU,OKC,419,4.0,7.0,0,,0
2011,1,15,6,1842.0,1952.0,WN,825,N652SW,70.0,59.0,-8.0,2.0,HOU,OKC,419,3.0,8.0,0,,0
2011,1,15,6,1203.0,1607.0,WN,17,N474WN,184.0,171.0,2.0,8.0,HOU,PHL,1335,7.0,6.0,0,,0
2011,1,15,6,919.0,1055.0,WN,2323,N281WN,156.0,140.0,-25.0,-1.0,HOU,PHX,1020,9.0,7.0,0,,0
